ProviderNumber,HospitalName,HospitalOwner,City,PhoneNumber,State,Address1,Address2,Address3,ZipCode,CountyName,EmergencyService,Condition,MeasureName,HospitalType,MeasureCode,Stateavg,Score,Sample
10025,g h lanier memorial hospital,voluntary non-profit - other,valley,3347561400,al,4800 48th st,empty,empty,36854,chambers,yes,surgical infection prevention,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),acute care hospitals,scip-inf-3,al_scip-inf-3,79%,116 patients
10025,g h lanier memorial hospital,voluntary non-profit - other,valley,3347561400,al,4800 48th st,empty,empty,36854,chambers,yes,surgical infection prevention,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,acute care hospitals,scip-inf-4,al_scip-inf-4,empty,0 patients
10025,g h lanier memorial hospital,voluntary non-profit - other,valley,3347561400,al,4800 48th st,empty,empty,36854,chambers,yes,surgical infection prevention,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),acute care hospitals,scip-inf-6,al_scip-inf-6,96%,172 patients
10025,g h lanier memorial hospital,voluntary non-profit - other,valley,3347561400,al,4800 48th st,empty,empty,36854,chambers,yes,surgical infection prevention,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,acute care hospitals,scip-vte-1,al_scip-vte-1,88%,85 patients
10025,g h lanier memorial hospital,voluntary non-profit - other,valley,3347561400,al,4800 48th st,empty,empty,36854,chambers,yes,surgical infection prevention,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,acute care hospitals,scip-vte-2,al_scip-vte-2,82%,84 patients
10027,elba general hospital,voluntary non-profit - other,elba,3348972257,al,987 drayton street,empty,empty,36323,coffee,yes,heart attack,heart attack patients given aspirin at arrival,acute care hospitals,ami-1,al_ami-1,empty,empty
10027,elba general hospital,voluntary non-profit - other,elba,3348972257,al,987 drayton street,empty,empty,36323,coffee,yes,heart attack,heart attack patients given aspirin at discharge,acute care hospitals,ami-2,al_ami-2,empty,empty
10027,elba general hospital,voluntary non-profit - other,elba,3348972257,al,987 drayton street,empty,empty,36323,coffee,yes,heart attack,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),acute care hospitals,ami-3,al_ami-3,empty,empty
10027,elba general hospital,voluntary non-profit - other,elba,3348972257,al,987 drayton street,empty,empty,36323,coffee,yes,heart attack,heart attack patients given smoking cessation advice/counseling,acute care hospitals,ami-4,al_ami-4,empty,empty
10027,elba general hospital,voluntary non-profit - other,elba,3348972257,al,987 drayton street,empty,empty,36323,coffee,yes,heart attack,heart attack patients given beta blocker at discharge,acute care hospitals,ami-5,al_ami-5,empty,empty
10027,elba general hospital,voluntary non-profit - other,elba,3348972257,al,987 drayton street,empty,empty,36323,coffee,yes,heart attack,heart attack patients given fibrinolytic medication within 30 minutes of arrival,acute care hospitals,ami-7a,al_ami-7a,empty,empty
10027,elba general hospital,voluntary non-profit - other,elba,3348972257,al,987 drayton street,empty,empty,36323,coffee,yes,heart attack,heart attack patients given pci within 90 minutes of arrival,acute care hospitals,ami-8a,al_ami-8a,empty,empty
10027,elba general hospital,voluntary non-profit - other,elba,3348972257,al,987 drayton street,empty,empty,36323,coffee,yes,heart failure,heart failure patients given discharge instructions,acute care hospitals,hf-1,al_hf-1,100%,2 patients
10027,elba general hospital,voluntary non-profit - other,elba,3348972257,al,987 drayton street,empty,empty,36323,coffee,yes,heart failure,heart failure patients given an evaluation of left ventricular systolic (lvs) function,acute care hospitals,hf-2,al_hf-2,100%,3 patients
10027,elba general hospital,voluntary non-profit - other,elba,3348972257,al,987 drayton street,empty,empty,36323,coffee,yes,heart failure,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),acute care hospitals,hf-3,al_hf-3,empty,0 patients
10027,elba general hospital,voluntary non-profit - other,elba,3348972257,al,987 drayton street,empty,empty,36323,coffee,yes,heart failure,heart failure patients given smoking cessation advice/counseling,acute care hospitals,hf-4,al_hf-4,empty,0 patients
10027,elba general hospital,voluntary non-profit - other,elba,3348972257,al,987 drayton street,empty,empty,36323,coffee,yes,pneumonia,pneumonia patients assessed and given pneumococcal vaccination,acute care hospitals,pn-2,al_pn-2,100%,31 patients
10027,elba general hospital,voluntary non-profit - other,elba,3348972257,al,987 drayton street,empty,empty,36323,coffee,yes,pneumonia,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,acute care hospitals,pn-3b,al_pn-3b,100%,19 patients
10027,elba general hospital,voluntary non-profit - other,elba,3348972257,al,987 drayton street,empty,empty,36323,coffee,yes,pneumonia,pneumonia patients given smoking cessation advice/counseling,acute care hospitals,pn-4,al_pn-4,100%,12 patients
10027,elba general hospital,voluntary non-profit - other,elba,3348972257,al,987 drayton street,empty,empty,36323,coffee,yes,pneumonia,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,acute care hospitals,pn-5c,al_pn-5c,100%,40 patients
10027,elba general hospital,voluntary non-profit - other,elba,3348972257,al,987 drayton street,empty,empty,36323,coffee,yes,pneumonia,pneumonia patients given the most appropriate initial antibiotic(s),acute care hospitals,pn-6,al_pn-6,93%,30 patients
10027,elba general hospital,voluntary non-profit - other,elba,3348972257,al,987 drayton street,empty,empty,36323,coffee,yes,pneumonia,pneumonia patients assessed and given influenza vaccination,acute care hospitals,pn-7,al_pn-7,100%,23 patients
10027,elba general hospital,voluntary non-profit - other,elba,3348972257,al,987 drayton street,empty,empty,36323,coffee,yes,surgical infection prevention,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,acute care hospitals,scip-card-2,al_scip-card-2,empty,empty
10027,elba general hospital,voluntary non-profit - other,elba,3348972257,al,987 drayton street,empty,empty,36323,coffee,yes,surgical infection prevention,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,acute care hospitals,scip-inf-1,al_scip-inf-1,empty,empty
10027,elba general hospital,voluntary non-profit - other,elba,3348972257,al,987 drayton street,empty,empty,36323,coffee,yes,surgical infection prevention,surgery patients who were given the  right kind  of antibiotic to help prevent infection,acute care hospitals,scip-inf-2,al_scip-inf-2,empty,empty
10027,elba general hospital,voluntary non-profit - other,elba,3348972257,al,987 drayton street,empty,empty,36323,coffee,yes,surgical infection prevention,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),acute care hospitals,scip-inf-3,al_scip-inf-3,empty,empty
10027,elba general hospital,voluntary non-profit - other,elba,3348972257,al,987 drayton street,empty,empty,36323,coffee,yes,surgical infection prevention,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,acute care hospitals,scip-inf-4,al_scip-inf-4,empty,empty
10027,elba general hospital,voluntary non-profit - other,elba,3348972257,al,987 drayton street,empty,empty,36323,coffee,yes,surgical infection prevention,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),acute care hospitals,scip-inf-6,al_scip-inf-6,empty,empty
10027,elba general hospital,voluntary non-profit - other,elba,3348972257,al,987 drayton street,empty,empty,36323,coffee,yes,surgical infection prevention,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,acute care hospitals,scip-vte-1,al_scip-vte-1,empty,empty
10027,elba general hospital,voluntary non-profit - other,elba,3348972257,al,987 drayton street,empty,empty,36323,coffee,yes,surgical infection prevention,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,acute care hospitals,scip-vte-2,al_scip-vte-2,empty,empty
10029,east alabama medical center and snf,government - hospital district or authority,opelika,3347493411,al,2000 pepperell parkway,empty,empty,36801,lee,yes,heart attack,heart attack patients given aspirin at arrival,acute care hospitals,ami-1,al_ami-1,98%,185 patients
10029,east alabama medical center and snf,government - hospital district or authority,opelika,3347493411,al,2000 pepperell parkway,empty,empty,36801,lee,yes,heart attack,heart attack patients given aspirin at discharge,acute care hospitals,ami-2,al_ami-2,97%,290 patients
10029,east alabama medical center and snf,government - hospital district or authority,opelika,3347493411,al,2000 pepperell parkway,empty,empty,36801,lee,yes,heart attack,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),acute care hospitals,ami-3,al_ami-3,93%,72 patients
10029,east alabama medical center and snf,government - hospital district or authority,opelika,3347493411,al,2000 pepperell parkway,empty,empty,36801,lee,yes,heart attack,heart attack patients given smoking cessation advice/counseling,acute care hospitals,ami-4,al_ami-4,100%,122 patients
10029,east alabama medical center and snf,government - hospital district or authority,opelika,3347493411,al,2000 pepperell parkway,empty,empty,36801,lee,yes,heart attack,heart attack patients given beta blocker at discharge,acute care hospitals,ami-5,al_ami-5,98%,281 patients
10029,east alabama medical center and snf,government - hospital district or authority,opelika,3347493411,al,2000 pepperell parkway,empty,empty,36801,lee,yes,heart attack,heart attack patients given fibrinolytic medication within 30 minutes of arrival,acute care hospitals,ami-7a,al_ami-7a,empty,0 patients
10029,east alabama medical center and snf,government - hospital district or authority,opelika,3347493411,al,2000 pepperell parkway,empty,empty,36801,lee,yes,heart attack,heart attack patients given pci within 90 minutes of arrival,acute care hospitals,ami-8a,al_ami-8a,85%,26 patients
10029,east alabama medical center and snf,government - hospital district or authority,opelika,3347493411,al,2000 pepperell parkway,empty,empty,36801,lee,yes,heart failure,heart failure patients given discharge instructions,acute care hospitals,hf-1,al_hf-1,82%,527 patients
10029,east alabama medical center and snf,government - hospital district or authority,opelika,3347493411,al,2000 pepperell parkway,empty,empty,36801,lee,yes,heart failure,heart failure patients given an evaluation of left ventricular systolic (lvs) function,acute care hospitals,hf-2,al_hf-2,100%,570 patients
