没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/1_hospitals/clean_index.csv
没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/1_hospitals/noise_with_correct_primary_key/dirty_mixed_0.25/dirty_hospitals_mix_0.25.csv
Running Horizon with dirty file: Data/1_hospitals/noise_with_correct_primary_key/dirty_mixed_0.25/dirty_hospitals_mix_0.25.csv
( huntbsville hospital , 2562651000 ), 0.001000
maxp al_scip-inf-4
ak_scip-inf-4,0
surgical infection prevention,0
surgical infection prevefntion,0
surgical infectin prevention,0
3342836541,0
36078,0
10034,0
maxp 10034
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
maxp 805 friendship road
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
maxp tallassee
al,0
3342836541,0
maxp 3342836541
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
maxp al
3342836541,0
36078,0
maxp 36078
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
elmore,0
maxp elmore
no,0
maxp no
surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),0
maxp surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor)
al_scip-inf-6,0
ak_scip-inf-6,0
surgical infection prevention,0
surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),0
al_scip-inf-6,0
ak_scip-inf-6,0
surgical infection prevention,0
maxp surgical infection prevention
surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),0
al_scip-inf-6,0
maxp al_scip-inf-6
ak_scip-inf-6,0
surgical infection prevention,0
3342836541,0
36078,0
10034,0
maxp 10034
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
maxp 805 friendship road
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
maxp tallassee
al,0
3342836541,0
maxp 3342836541
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
maxp al
3342836541,0
36078,0
maxp 36078
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
elmore,0
maxp elmore
no,0
maxp no
surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,0
maxp surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries
al_scip-vte-1,0
ak_scip-vte-1,0
surgical infection prevention,0
surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,0
al_scip-vte-1,0
ak_scip-vte-1,0
surgical infection prevention,0
maxp surgical infection prevention
surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,0
al_scip-vte-1,0
maxp al_scip-vte-1
ak_scip-vte-1,0
surgical infection prevention,0
3342836541,0
36078,0
10034,0
maxp 10034
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
maxp 805 friendship road
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
maxp tallassee
al,0
3342836541,0
maxp 3342836541
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
maxp al
3342836541,0
36078,0
maxp 36078
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
elmore,0
maxp elmore
no,0
maxp no
patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,0
maxp patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery
al_scip-vte-2,0
ak_scip-vte-2,0
empty,0
surgical infection prevention,0
patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,0
al_scip-vte-2,0
ak_scip-vte-2,0
empty,0
surgical infection prevention,0
maxp surgical infection prevention
patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,0
al_scip-vte-2,0
maxp al_scip-vte-2
ak_scip-vte-2,0
empty,0
surgical infection prevention,0
3342836541,0
36078,0
10034,0
maxp 10034
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
maxp 805 friendship road
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
maxp tallassee
al,0
3342836541,0
maxp 3342836541
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
maxp al
3342836541,0
36078,0
maxp 36078
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
elmore,0
maxp elmore
no,0
maxp no
heart attack patients given aspirin at arrival,0
maxp heart attack patients given aspirin at arrival
heart attack patients given taspirin at arrival,0
heart attack patients gven aspirin at arrival,0
al_ami-1,0
ak_ami-1,0
heart attack,0
heart attack patients given aspirin at arrival,0
heart attack patients given taspirin at arrival,0
heart attack patients gven aspirin at arrival,0
al_ami-1,0
ak_ami-1,0
heart attack,0
maxp heart attack
heart attack patients given aspirin at arrival,0
heart attack patients given taspirin at arrival,0
heart attack patients gven aspirin at arrival,0
al_ami-1,0
maxp al_ami-1
ak_ami-1,0
heart attack,0
2567372000,0
35058,0
10035,0
maxp 10035
1912 alabama highway 157,0
government - hospital district or authority,0
cullman,0
dcullman,0
al,0
2567372000,0
35058,0
10035,0
1912 alabama highway 157,0
government - hospital district or authority,0
maxp government - hospital district or authority
cullman,0
dcullman,0
al,0
2567372000,0
35058,0
10035,0
1912 alabama highway 157,0
maxp 1912 alabama highway 157
government - hospital district or authority,0
cullman,0
dcullman,0
al,0
2567372000,0
35058,0
10035,0
1912 alabama highway 157,0
government - hospital district or authority,0
cullman,0
maxp cullman
dcullman,0
al,0
2567372000,0
maxp 2567372000
35058,0
10035,0
1912 alabama highway 157,0
government - hospital district or authority,0
cullman,0
dcullman,0
al,0
2567372000,0
35058,0
10035,0
1912 alabama highway 157,0
government - hospital district or authority,0
cullman,0
dcullman,0
al,0
maxp al
2567372000,0
35058,0
maxp 35058
10035,0
1912 alabama highway 157,0
government - hospital district or authority,0
cullman,0
dcullman,0
al,0
cullman,0
yes,0
maxp yes
heart attack patients given aspirin at discharge,0
maxp heart attack patients given aspirin at discharge
al_ami-2,0
ak_ami-2,0
al_mi-2,0
al_mai-2,0
heart attack,0
heart attack patients given aspirin at discharge,0
al_ami-2,0
ak_ami-2,0
al_mi-2,0
al_mai-2,0
heart attack,0
maxp heart attack
heart attack patients given aspirin at discharge,0
al_ami-2,0
maxp al_ami-2
ak_ami-2,0
al_mi-2,0
al_mai-2,0
heart attack,0
2567372000,0
35058,0
10035,0
maxp 10035
1912 alabama highway 157,0
government - hospital district or authority,0
cullman,0
dcullman,0
al,0
2567372000,0
35058,0
10035,0
1912 alabama highway 157,0
government - hospital district or authority,0
maxp government - hospital district or authority
cullman,0
dcullman,0
al,0
2567372000,0
35058,0
10035,0
1912 alabama highway 157,0
maxp 1912 alabama highway 157
government - hospital district or authority,0
cullman,0
dcullman,0
al,0
2567372000,0
35058,0
10035,0
1912 alabama highway 157,0
government - hospital district or authority,0
cullman,0
maxp cullman
dcullman,0
al,0
2567372000,0
maxp 2567372000
35058,0
10035,0
1912 alabama highway 157,0
government - hospital district or authority,0
cullman,0
dcullman,0
al,0
2567372000,0
35058,0
10035,0
1912 alabama highway 157,0
government - hospital district or authority,0
cullman,0
dcullman,0
al,0
maxp al
2567372000,0
35058,0
maxp 35058
10035,0
1912 alabama highway 157,0
government - hospital district or authority,0
cullman,0
dcullman,0
al,0
cullman,0
yes,0
maxp yes
heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),0
maxp heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
al_ami-3,0
heart attack,0
heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),0
al_ami-3,0
heart attack,0
maxp heart attack
heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),0
al_ami-3,0
maxp al_ami-3
heart attack,0
2567372000,0
35058,0
10035,0
maxp 10035
1912 alabama highway 157,0
government - hospital district or authority,0
cullman,0
dcullman,0
al,0
2567372000,0
35058,0
10035,0
1912 alabama highway 157,0
government - hospital district or authority,0
maxp government - hospital district or authority
cullman,0
dcullman,0
al,0
2567372000,0
35058,0
10035,0
1912 alabama highway 157,0
maxp 1912 alabama highway 157
government - hospital district or authority,0
cullman,0
dcullman,0
al,0
2567372000,0
35058,0
10035,0
1912 alabama highway 157,0
government - hospital district or authority,0
cullman,0
maxp cullman
dcullman,0
al,0
2567372000,0
maxp 2567372000
35058,0
10035,0
1912 alabama highway 157,0
government - hospital district or authority,0
cullman,0
dcullman,0
al,0
2567372000,0
35058,0
10035,0
1912 alabama highway 157,0
government - hospital district or authority,0
cullman,0
dcullman,0
al,0
maxp al
2567372000,0
35058,0
maxp 35058
10035,0
1912 alabama highway 157,0
government - hospital district or authority,0
cullman,0
dcullman,0
al,0
cullman,0
yes,0
maxp yes
heart attack patients given smoking cessation advice/counseling,0
maxp heart attack patients given smoking cessation advice/counseling
al_ami-4,0
heart attack,0
heart attack patients given smoking cessation advice/counseling,0
al_ami-4,0
heart attack,0
maxp heart attack
heart attack patients given smoking cessation advice/counseling,0
al_ami-4,0
maxp al_ami-4
heart attack,0
2567372000,0
35058,0
10035,0
maxp 10035
1912 alabama highway 157,0
government - hospital district or authority,0
cullman,0
dcullman,0
al,0
2567372000,0
35058,0
10035,0
1912 alabama highway 157,0
government - hospital district or authority,0
maxp government - hospital district or authority
cullman,0
dcullman,0
al,0
2567372000,0
35058,0
10035,0
1912 alabama highway 157,0
maxp 1912 alabama highway 157
government - hospital district or authority,0
cullman,0
dcullman,0
al,0
2567372000,0
35058,0
10035,0
1912 alabama highway 157,0
government - hospital district or authority,0
cullman,0
maxp cullman
dcullman,0
al,0
2567372000,0
maxp 2567372000
35058,0
10035,0
1912 alabama highway 157,0
government - hospital district or authority,0
cullman,0
dcullman,0
al,0
2567372000,0
35058,0
10035,0
1912 alabama highway 157,0
government - hospital district or authority,0
cullman,0
dcullman,0
al,0
maxp al
2567372000,0
35058,0
maxp 35058
10035,0
1912 alabama highway 157,0
government - hospital district or authority,0
cullman,0
dcullman,0
al,0
cullman,0
yes,0
maxp yes
heart attack patients given beta blocker at discharge,0
maxp heart attack patients given beta blocker at discharge
al_ami-5,0
heart attack,0
heart attack patients given beta blocker at discharge,0
al_ami-5,0
heart attack,0
maxp heart attack
heart attack patients given beta blocker at discharge,0
al_ami-5,0
maxp al_ami-5
heart attack,0
2567372000,0
35058,0
10035,0
maxp 10035
1912 alabama highway 157,0
government - hospital district or authority,0
cullman,0
dcullman,0
al,0
2567372000,0
35058,0
10035,0
1912 alabama highway 157,0
government - hospital district or authority,0
maxp government - hospital district or authority
cullman,0
dcullman,0
al,0
2567372000,0
35058,0
10035,0
1912 alabama highway 157,0
maxp 1912 alabama highway 157
government - hospital district or authority,0
cullman,0
dcullman,0
al,0
2567372000,0
35058,0
10035,0
1912 alabama highway 157,0
government - hospital district or authority,0
cullman,0
maxp cullman
dcullman,0
al,0
2567372000,0
maxp 2567372000
35058,0
10035,0
1912 alabama highway 157,0
government - hospital district or authority,0
cullman,0
dcullman,0
al,0
2567372000,0
35058,0
10035,0
1912 alabama highway 157,0
government - hospital district or authority,0
cullman,0
dcullman,0
al,0
maxp al
2567372000,0
35058,0
maxp 35058
10035,0
1912 alabama highway 157,0
government - hospital district or authority,0
cullman,0
dcullman,0
al,0
cullman,0
yes,0
maxp yes
heart attack patients given fibrinolytic medication within 30 minutes of arrival,0
maxp heart attack patients given fibrinolytic medication within 30 minutes of arrival
al_ami-7a,0
al_mi-7a,0
heart attack,0
heart attack patients given fibrinolytic medication within 30 minutes of arrival,0
al_ami-7a,0
al_mi-7a,0
heart attack,0
maxp heart attack
heart attack patients given fibrinolytic medication within 30 minutes of arrival,0
al_ami-7a,0
maxp al_ami-7a
al_mi-7a,0
heart attack,0
2567372000,0
35058,0
10035,0
maxp 10035
1912 alabama highway 157,0
government - hospital district or authority,0
cullman,0
dcullman,0
al,0
2567372000,0
35058,0
10035,0
1912 alabama highway 157,0
government - hospital district or authority,0
maxp government - hospital district or authority
cullman,0
dcullman,0
al,0
2567372000,0
35058,0
10035,0
1912 alabama highway 157,0
maxp 1912 alabama highway 157
government - hospital district or authority,0
cullman,0
dcullman,0
al,0
2567372000,0
35058,0
10035,0
1912 alabama highway 157,0
government - hospital district or authority,0
cullman,0
maxp cullman
dcullman,0
al,0
2567372000,0
maxp 2567372000
35058,0
10035,0
1912 alabama highway 157,0
government - hospital district or authority,0
cullman,0
dcullman,0
al,0
2567372000,0
35058,0
10035,0
1912 alabama highway 157,0
government - hospital district or authority,0
cullman,0
dcullman,0
al,0
maxp al
2567372000,0
35058,0
maxp 35058
10035,0
1912 alabama highway 157,0
government - hospital district or authority,0
cullman,0
dcullman,0
al,0
cullman,0
yes,0
maxp yes
heart attack patients given pci within 90 minutes of arrival,0
maxp heart attack patients given pci within 90 minutes of arrival
empty,0
al_ami-8a,0
heart attack,0
heart attack patients given pci within 90 minutes of arrival,0
