id,brewery_id,brewery_name,beer_name,style,ounces,abv,ibu,city,state
132,507,Mudshark Brewing Company,Full Moon Belgian White Ale (2007),Witbier,12.0 oz.,0.085,empty,Lake Havasu City,AZ
131,507,Mudshark Brewing Company,Dry Heat Hefeweizen (2006),Hefeweizen,12.0 OZ.,0.055,empty,Lake Havasu City,AZ
1598,366,Mustang Brewing Company,Mustang Sixty-Six,American Amber / Red Lager,12.0 ounce,0.05,empty,Mustang,OK
862,366,Mustang Brewing Company,Mustang '33,American Pale Lager,12.0 ounce,0.04,empty,Mustang,OK
699,366,Mustang Brewing Company,Session '33 (2011),American Pale Lager,12.0 oz.,0.04,empty,Mustang,OK
421,366,Mustang Brewing Company,Mustang Golden Ale,American Blonde Ale,12.0 oz,0.053,10.0,Mustang,OK
420,366,Mustang Brewing Company,Washita Wheat,American Pale Wheat Ale,12.0 OZ.,0.053,14.0,Mustang,OK
2345,143,Narragansett Brewing Company,Gansett Light,Light Lager,16.0 oz,0.037,10.0,Providence,RI
2224,143,Narragansett Brewing Company,Bohemian Pils,American Pilsner,16.0 oz.,0.05%,30.0,Providence,RI
1775,143,Narragansett Brewing Company,Autocrat Coffee Milk Stout,Milk / Sweet Stout,16.0 oz.,0.053,30.0,Providence,RI
1291,143,Narragansett Brewing Company,Narragansett Bohemian Pilsner,German Pilsener,16.0 ounce,0.09%,35.0,Providence,RI
1093,143,Narragansett Brewing Company,Narragansett Summer Ale,American Pale Wheat Ale,12.0 oz.,0.042,24.0,Providence,RI
580,143,Narragansett Brewing Company,Narragansett Cream Ale,Cream Ale,16.0 ounce,0.05,22.0,Providence,RI
403,143,Narragansett Brewing Company,Narragansett Summer Ale,American Pale Wheat Ale,16.0 oz.,0.04%,24.0,Providence,RI
316,143,Narragansett Brewing Company,Narragansett Porter,American Porter,16.0 oz,0.07,22.0,Providence,RI
315,143,Narragansett Brewing Company,Narragansett Bock,Bock,16.0 oz.,0.065,32.0,Providence,RI
314,143,Narragansett Brewing Company,Narragansett Fest Lager,Märzen / Oktoberfest,16.0 oz. Alumi-Tek,0.055,15.0,Providence,RI
1537,0,Natian Brewery,Undun Blonde Ale,American Blonde Ale,16.0 oz.,0.05%,empty,Portland,OR
1536,387,Natian Brewery,CuDa Cascadian Dark Ale,American Black Ale,16.0 oz,0.07%,empty,Portland,OR
1265,387,Natian Brewery,Old Grogham Imperial India Pale Ale,American Double / Imperial IPA,16.0 oz,0.085,86.0,Portland,OR
747,387,Natian Brewery,Old Grogham Imperial India Pale Ale (2012),American Double / Imperial IPA,16.0 ounce,0.085,86.0,Portland,OR
746,387,Natian Brewery,CuDa Cascadian Dark Ale (2012),American Black Ale,16.0 oz.,0.07%,empty,Portland,OR
654,387,Natian Brewery,Undun Blonde Ale (2012),American Blonde Ale,16.0 oz.,0.053,empty,Portland,OR
1705,337,Nebraska Brewing Company,Wick For Brains,Pumpkin Ale,12.0 oz,0.061,11.0,Papillion,NE
1148,337,Nebraska Brewing Company,Nebraska India Pale Ale,American IPA,12.0 ounce,0.065,65.0,Papillion,NE
1147,337,Nebraska Brewing Company,EOS Hefeweizen,Hefeweizen,12.0 ounce,0.048,10.0,Papillion,NE
1146,337,Nebraska Brewing Company,Brunette Nut Brown Ale,English Brown Ale,12.0 oz,0.048,15.0,Papillion,NE
1145,337,Nebraska Brewing Company,Cardinal Pale Ale,American Pale Ale (APA),12.0 oz. Alumi-Tek,0.057,29.0,Papillion,NE
1758,325,Neshaminy Creek Brewing Company,County Line IPA,American IPA,12.0 ounce,0.07%,empty,Croydon,PA
1757,325,Neshaminy Creek Brewing Company,Trauger Pilsner,German Pilsener,12.0 oz.,0.048,empty,Croydon,PA
2475,82,New Belgium Brewing Company,Slow Ride,American IPA,12.0 oz.,0.045,40.0,Fort Collins,CO
2230,82,New Belgium Brewing Company,Ranger IPA,American IPA,12.0 ounce,0.065,70.0,Fort Collins,CO
1987,82,New Belgium Brewing Company,Shift,American Pale Lager,12.0 oz,0.05%,29.0,Fort Collins,CO
1978,82,New Belgium Brewing Company,1554 Black Lager,Euro Dark Lager,12.0 oz.,0.06%,21.0,Fort Collins,CO
1975,82,New Belgium Brewing Company,Blue Paddle,Czech Pilsener,12.0 oz.,0.048,empty,Fort Collins,CO
1737,82,New Belgium Brewing Company,California Route,American Amber / Red Lager,12.0 oz.,0.06%,empty,Fort Collins,CO
1707,82,New Belgium Brewing Company,Snapshot,American Pale Wheat Ale,16.0 ounce,0.052,empty,Fort Collins,CO
1690,82,New Belgium Brewing Company,Sunshine Wheat Beer,American Pale Wheat Ale,12.0 oz.,0.05%,empty,Fort Collins,CO
1586,82,New Belgium Brewing Company,Fat Tire Amber Ale,American Amber / Red Ale,12.0 oz.,0.05%,18.0,Fort Collins,CO
952,82,New Belgium Brewing Company,Shift (1),American Pale Lager,12.0 oz.,0.05,29.0,Fort Collins,CO
748,82,New Belgium Brewing Company,Fat Tire Amber Ale (2011),American Amber / Red Ale,12.0 oz.,0.052,18.0,Fort Collins,CO
578,82,New Belgium Brewing Company,Shift,American Pale Lager,16.0 oz,0.05,29.0,Fort Collins,CO
564,82,New Belgium Brewing Company,Ranger IPA,American IPA,16.0 oz.,0.07%,70.0,Fort Collins,CO
563,82,New Belgium Brewing Company,Fat Tire Amber Ale,American Amber / Red Ale,16.0 oz.,0.052,18.0,Fort Collins,CO
115,82,New Belgium Brewing Company,Ranger IPA (Current),American IPA,12.0 oz.,0.065,70.0,Fort Collins,CO
72,82,New Belgium Brewing Company,Sunshine Wheat Beer (2009),American Pale Wheat Ale,12.0 ounce,0.048,empty,Fort Collins,CO
71,82,New Belgium Brewing Company,Fat Tire Amber Ale (2008),American Amber / Red Ale,12.0 ounce,0.05%,18.0,Fort Collins,CO
1417,410,New England Brewing Company,Weiss Trash Culture,Berliner Weissbier,12.0 oz.,0.034,6.0,Woodbridge,CT
885,410,New England Brewing Company,Sea Hag IPA,American IPA,12.0 oz.,0.06%,empty,Woodbridge,CT
884,410,New England Brewing Company,Elm City Pilsner,American Pilsner,12.0 ounce,0.05,empty,Woodbridge,CT
757,410,New England Brewing Company,Atlantic Amber Ale (2004),American Amber / Red Ale,12.0 OZ.,0.05,empty,Woodbridge,CT
568,410,New England Brewing Company,668 Neighbor of the Beast12 oz.,Belgian Pale Ale,12.0 oz.,0.09,empty,Woodbridge,CT
320,410,New England Brewing Company,Gandhi-Bot Double IPA (12 oz.),American Double / Imperial IPA,12.0 ounce,0.088,85.0,Woodbridge,CT
43,410,New England Brewing Company,668 Neighbor of the Beast (16 oz.) (2010),Belgian Pale Ale,16.0 oz.,0.09%,empty,Woodbridge,CT
42,410,New England Brewing Company,Gandhi-Bot Double IPA (16 oz.) (2010),American Double / Imperial IPA,16.0 oz.,0.088,85.0,Woodbridge,CT
41,410,New England Brewing Company,Elm City Lager (2007),American Pilsner,12.0 oz,0.05,empty,Woodbridge,CT
40,410,New England Brewing Company,Atlantic Amber Ale (2007),American Amber / Red Ale,12.0 ounce,0.05%,empty,Woodbridge,CT
39,410,New England Brewing Company,Sea Hag IPA (Current),American IPA,12.0 OZ.,0.062,empty,Woodbridge,CT
2272,174,New Orleans Lager & Ale Brewing ...,Rebirth Pale Ale,American Pale Ale (APA),12.0 oz.,0.05%,empty,New Orleans,LA
1582,174,New Orleans Lager & Ale Brewing ...,Irish Channel Stout,American Stout,16.0 oz.,0.068,empty,New Orleans,LA
1114,174,New Orleans Lager & Ale Brewing ...,MechaHopzilla,American Double / Imperial IPA,16.0 oz.,0.088,empty,New Orleans,LA
486,174,New Orleans Lager & Ale Brewing ...,Hopitoulas IPA,American IPA,16.0 oz.,0.07%,empty,New Orleans,LA
485,174,New Orleans Lager & Ale Brewing ...,NOLA Brown Ale,English Dark Mild Ale,12.0 OZ.,0.039,empty,New Orleans,LA
484,174,New Orleans Lager & Ale Brewing ...,NOLA Blonde Ale,American Blonde Ale,12.0 oz,0.05%,empty,New Orleans,LA
2043,241,New Republic Brewing Company,Skylight,Dunkelweizen,12.0 oz. Alumi-Tek,0.056,20.0,College Station,TX
2042,241,New Republic Brewing Company,Kadigan,American Blonde Ale,12.0 oz.,0.056,30.0,College Station,TX
2041,241,New Republic Brewing Company,Dammit Jim!,American Amber / Red Ale,12.0 oz. Alumi-Tek,0.05%,50.0,College Station,TX
646,0,New South Brewing Company,Nut Brown Ale,English Brown Ale,12.0 oz,0.05%,empty,Myrtle Beach SC,empty
165,0,New South Brewing Company,White Ale,Witbier,12.0 ounce,0.046,empty,Myrtle Beach,SC
2050,238,Newburgh Brewing Company,Cream Ale,Cream Ale,12.0 oz,0.04%,35.0,Newburgh,NY
915,495,Newburyport Brewing Company,Green Head IPA,American IPA,12.0 oz,0.072,empty,Newburyport,MA
914,495,Newburyport Brewing Company,Plum Island Belgian White,Witbier,12.0 oz.,0.054,empty,Newburyport,MA
913,495,Newburyport Brewing Company,Newburyport Pale Ale,American Pale Ale (APA),12.0 oz.,0.055,empty,Newburyport,MA
1811,305,Night Shift Brewing,Marblehead,American Amber / Red Ale,16.0 oz,0.06%,empty,Everett,MA
1622,359,NoDa Brewing Company,Jam Session,American Pale Ale (APA),16.0 oz.,0.05%,31.0,Charlotte,NC
1621,359,NoDa Brewing Company,Hop Drop 'N Roll IPA,American IPA,16.0 oz.,0.072,80.0,Charlotte,NC
1307,431,North Country Brewing Company,Paleo IPA,English India Pale Ale (IPA),12.0 ounce,0.06,empty,Slippery Rock,PA
1306,431,North Country Brewing Company,Buck Snort Stout,American Stout,12.0 oz.,0.061,empty,Slippery Rock,PA
1305,431,North Country Brewing Company,Station 33 Firehouse Red,Irish Red Ale,12.0 oz,0.055,empty,Slippery Rock,PA
1304,431,North Country Brewing Company,Slimy Pebble Pils,German Pilsener,12.0 oz,0.045,empty,Slippery Rock,PA
2692,0,NorthGate Brewing,Get Together,American IPA,16.0 ounce,0.05%,50.0,Minneapolis,MN
2691,0,NorthGate Brewing,Maggie's Leap,Milk / Sweet Stout,16.0 oz,0.05%,26.0,Minneapolis,MN
2690,0,NorthGate Brewing,Wall's End,English Brown Ale,16.0 oz.,0.05%,19.0,Minneapolis,MN
2689,0,NorthGate Brewing,Pumpion,Pumpkin Ale,16.0 oz.,0.06,38.0,Minneapolis,MN
2688,0,NorthGate Brewing,Stronghold,American Porter,16.0 oz,0.06,25.0,Minneapolis,MN
2687,0,NorthGate Brewing,Parapet ESB,Extra Special / Strong Bitter (ESB),16.0 oz.,0.056,47.0,Minneapolis,MN
1854,293,Northampton Brewery,Blue Boots IPA,American IPA,16.0 oz.,0.07%,empty,Northamtpon,MA
1227,450,Northwest Brewing Company,Hoppy Bitch IPA,American IPA,16.0 oz.,0.063,empty,Pacific,WA
1226,450,Northwest Brewing Company,Three Skulls Ale Pale Ale,American Pale Ale (APA),16.0 oz.,0.06%,42.0,Pacific,WA
541,529,Northwoods Brewpub,Walter's Premium Pilsener Beer,German Pilsener,12.0 ounce,0.045,empty,Eau Claire,WI
109,529,Northwoods Brewpub,Floppin' Crappie,American Pale Wheat Ale,12.0 oz.,0.045,empty,Eau Claire,WI
1917,271,Notch Brewing Company,Left of the Dial IPA,American IPA,12.0 ounce,0.043,empty,Ipswich,MA
1190,271,Notch Brewing Company,Notch Session Pils,Czech Pilsener,12.0 oz.,0.04,empty,Ipswich,MA
1264,442,O'Fallon Brewery,O'Fallon Pumpkin Beer,Pumpkin Ale,12.0 ounce,0.055,empty,O'Fallon,MO
1258,442,O'Fallon Brewery,5 Day IPA,American IPA,12.0 oz,0.061,66.0,O'Fallon,MO
128,442,O'Fallon Brewery,O'Fallon Wheach,Fruit / Vegetable Beer,12.0 oz.,0.051,7.0,O'Fallon,MO
2331,150,Oakshire Brewing,Watershed IPA,American IPA,12.0 ounce,0.067,70.0,Eugene,OR
1669,150,Oakshire Brewing,Oakshire Amber Ale,American Amber / Red Ale,12.0 oz,0.054,24.0,Eugene,OR
1668,150,Oakshire Brewing,Overcast Espresso Stout,American Stout,12.0 oz,0.058,27.0,Eugene,OR
999,150,Oakshire Brewing,Watershed IPA (2013),American IPA,12.0 ounce,0.07%,70.0,Eugene,OR
2247,184,Oasis Texas Brewing Company,Lake Monster,Baltic Porter,16.0 oz,0.082,25.0,Austin,TX
2071,184,Oasis Texas Brewing Company,London Homesick Ale,English Bitter,12.0 oz.,0.049,27.0,Austin,TX
2070,184,Oasis Texas Brewing Company,Luchesa Lager,Keller Bier / Zwickel Bier,12.0 OZ.,0.048,35.0,Austin,TX
2069,184,Oasis Texas Brewing Company,Slow Ride,American Pale Ale (APA),12.0 oz,0.05%,35.0,Austin,TX
2192,200,Occidental Brewing Company,Occidental Hefeweizen,American Pale Wheat Ale,16.0 ounce,0.047,empty,Portland,OR
1130,200,Occidental Brewing Company,Occidental Dunkel,Dunkelweizen,16.0 ounce,0.05%,empty,Portland,OR
1129,200,Occidental Brewing Company,Occidental Altbier,Altbier,16.0 oz,0.05,empty,Portland,OR
1081,200,Occidental Brewing Company,Occidental Kölsch,Kölsch,16.0 ounce,0.045,empty,Portland,OR
2335,148,Odyssey Beerwerks,Perpetual Darkness,Belgian Strong Dark Ale,12.0 oz.,0.09%,72.0,Arvada,CO
2334,148,Odyssey Beerwerks,Clan Warrior,Scotch Ale / Wee Heavy,12.0 oz.,0.087,29.0,Arvada,CO
2333,148,Odyssey Beerwerks,Psycho Penguin Vanilla Porter,American Porter,12.0 oz,0.054,36.0,Arvada,CO
1721,148,Odyssey Beerwerks,Heliocentric Hefeweizen,Hefeweizen,12.0 oz.,0.047,empty,Arvada,CO
1720,148,Odyssey Beerwerks,Ghose Drifter Pale Ale,American Pale Ale (APA),12.0 oz,0.05%,empty,Arvada,CO
1431,148,Odyssey Beerwerks,Ghost Rider Pale Ale (2013),American Pale Ale (APA),12.0 ounce,0.051,empty,Arvada,CO
1430,148,Odyssey Beerwerks,Helios Hefeweizen (2013),Hefeweizen,12.0 oz,0.047,empty,Arvada,CO
1059,471,Okoboji Brewing Company,The Hole in Hadrian's Wall,Scottish Ale,16.0 oz,0.10%,19.0,Spirit Lake,IA
1058,471,Okoboji Brewing Company,33 Select Brown Ale,American Brown Ale,16.0 oz.,0.065,26.0,Spirit Lake,IA
603,471,Okoboji Brewing Company,Midwest Charm Farmhouse Ale,Saison / Farmhouse Ale,16.0 oz,0.06%,29.0,Spirit Lake,IA
602,471,Okoboji Brewing Company,Boji Blue Pale Ale,American Pale Ale (APA),16.0 ounce,0.05%,45.0,Spirit Lake,IA
601,471,Okoboji Brewing Company,Winter Games Select #32 Stout,American Stout,16.0 oz,0.057,26.0,Spirit Lake,IA
600,471,Okoboji Brewing Company,Boji Beach Golden Rye Ale,Rye Beer,16.0 oz.,0.05%,23.0,Spirit Lake,IA
1828,301,Old Forge Brewing Company,Hopsmith Pale Lager,American Pale Lager,16.0 oz.,0.06,empty,Danville,PA
1487,301,Old Forge Brewing Company,Falling Down Brown Ale,American Brown Ale,16.0 oz.,0.065,65.0,Danville,PA
1486,301,Old Forge Brewing Company,Resolution Rye Stout,American Stout,16.0 oz.,0.068,empty,Danville,PA
1485,301,Old Forge Brewing Company,Plowshare Porter,American Porter,16.0 oz,0.055,empty,Danville,PA
1394,301,Old Forge Brewing Company,Old Forge Pumpkin Ale,Pumpkin Ale,16.0 ounce,0.05%,20.0,Danville,PA
1381,301,Old Forge Brewing Company,Endless Sun Ale,American Pale Wheat Ale,16.0 oz.,0.045,empty,Danville,PA
900,301,Old Forge Brewing Company,Celestial Blonde Ale,American Blonde Ale,16.0 OZ.,0.065,empty,Danville,PA
891,301,Old Forge Brewing Company,Overbite IPA,American IPA,16.0 oz,0.08%,empty,Danville,PA
509,301,Old Forge Brewing Company,T-Rail Pale Ale,American Pale Ale (APA),16.0 ounce,0.055,empty,Danville,PA
508,301,Old Forge Brewing Company,Endless Summer Ale (2011),American Pale Wheat Ale,16.0 oz,0.05%,empty,Danville,PA
1530,390,Orlison Brewing Company,Clem's Gold,American Pale Lager,16.0 oz.,0.05%,empty,Airway Heights,WA
1529,390,Orlison Brewing Company,Lizzy's Red,American Amber / Red Lager,16.0 oz.,0.06%,empty,Airway Heights,WA
1528,390,Orlison Brewing Company,Orlison India Pale Lager,American Pale Lager,16.0 oz,0.07%,empty,Airway Heights,WA
1527,390,Orlison Brewing Company,Brünette,Euro Dark Lager,16.0 oz.,0.042,empty,Airway Heights,WA
1526,390,Orlison Brewing Company,Havanüther,Light Lager,16.0 oz,0.04%,empty,Airway Heights,WA
2113,216,Orpheus Brewing,Lyric Ale,Saison / Farmhouse Ale,12.0 oz.,0.065,empty,Atlanta,GA
2112,216,Orpheus Brewing,Atalanta,Saison / Farmhouse Ale,12.0 ounce,0.053,empty,Atlanta,GA
2302,166,Oskar Blues Brewery,Pinner Throwback IPA,American IPA,12.0 oz,0.05%,35.0,Longmont,CO
1883,166,Oskar Blues Brewery,Centennial State Pale Ale,American Pale Ale (APA),19.2 oz. Alumi-Tek,0.052,empty,Longmont,CO
1859,166,Oskar Blues Brewery,Old Chub NITRO,Scotch Ale / Wee Heavy,16.0 oz,0.08,empty,Longmont,CO
1796,Oskar Blues Brewery,Longmont,The CROWLER�?,32.0 oz.,empty,empty,166.0,CO,empty
1790,166,Oskar Blues Brewery,CAN'D AID Foundation,empty,12.0 ounce,empty,empty,Longmont,CO
1752,166,Oskar Blues Brewery,Icey.P.A.,American IPA,16.0 ounce,empty,empty,Longmont,CO
1751,166,Oskar Blues Brewery,One Nut Brown,English Brown Ale,12.0 oz. Alumi-Tek,0.05,empty,Longmont,CO
1750,166,Oskar Blues Brewery,Birth IPA,American IPA,12.0 ounce,empty,empty,Longmont,CO
1444,166,Oskar Blues Brewery,Dale's Pale Ale,American Pale Ale (APA),12.0 OZ.,0.065,65.0,Longmont,CO
1252,166,Oskar Blues Brewery,Dale's Pale Ale,American Pale Ale (APA),12.0 oz,0.065,65.0,Longmont,CO
1167,166,Oskar Blues Brewery,Mama's Little Yella Pils,Czech Pilsener,19.2 OZ.,0.05%,35.0,Longmont,CO
993,166,Oskar Blues Brewery,oSKAr the G'Rauch,American IPA,19.2 oz.,0.085,empty,Longmont,CO
992,166,Oskar Blues Brewery,oSKAr the G'Rauch,American IPA,16.0 ounce,0.085,empty,Longmont,CO
955,166,Oskar Blues Brewery,Dale's Pale Ale,American Pale Ale (APA),19.2 OZ.,0.065,65.0,Longmont,CO
933,166,Oskar Blues Brewery,The Deuce,American Brown Ale,16.0 oz,0.07%,empty,Longmont,CO
892,166,Oskar Blues Brewery,Dale's Pale Ale (10 Year Anniversary),American Pale Ale (APA),12.0 ounce,0.065,65.0,Longmont,CO
828,166,Oskar Blues Brewery,Dale's Pale Ale (2012),American Pale Ale (APA),12.0 oz,0.065,65.0,Longmont,CO
806,166,Oskar Blues Brewery,Gordon Imperial Red (2010),American Double / Imperial IPA,12.0 oz,0.09%,85.0,Longmont,CO
755,166,Oskar Blues Brewery,Dale's Pale Ale (2011),American Pale Ale (APA),12.0 oz.,0.065,65.0,Longmont,CO
754,166,Oskar Blues Brewery,Dale's Pale Ale (2010),American Pale Ale (APA),12.0 ounce,0.065,65.0,Longmont,CO
726,166,Oskar Blues Brewery,G'KNIGHT (16 oz.),American Double / Imperial IPA,16.0 oz.,0.087,85.0,Longmont,CO
720,166,Oskar Blues Brewery,15th Anniversary Abbey Ale (2012),Belgian Dark Ale,16.0 oz,0.09%,empty,Longmont,CO
661,166,Oskar Blues Brewery,Chaka,Belgian Strong Pale Ale,16.0 oz.,0.08%,empty,Longmont,CO
585,166,Oskar Blues Brewery,HGH (Home Grown Hops): Part Duh,American Strong Ale,12.0 ounce,0.08,70.0,Longmont,CO
565,166,Oskar Blues Brewery,Deviant Dale's IPA,American Double / Imperial IPA,16.0 ounce,0.08%,empty,Longmont,CO
391,166,Oskar Blues Brewery,One Hit Wonder,American Double / Imperial IPA,12.0 ounce,0.09,60.0,Longmont,CO
388,166,Oskar Blues Brewery,G'KNIGHT (12 oz.),American Double / Imperial IPA,12.0 oz.,0.087,85.0,Longmont,CO
8,166,Oskar Blues Brewery,Ten Fidy Imperial Stout,Russian Imperial Stout,12.0 ounce,0.099,98.0,Longmont,CO
7,166,Oskar Blues Brewery,Mama's Little Yella Pils,Czech Pilsener,12.0 OZ.,0.05%,35.0,Longmont,CO
6,166,Oskar Blues Brewery,GUBNA Imperial IPA,American Double / Imperial IPA,12.0 ounce,0.099,100.0,Longmont,CO
5,166,Oskar Blues Brewery,Old Chub,Scottish Ale,12.0 oz.,0.08,35.0,Longmont,CO
4,166,Oskar Blues Brewery,Gordon Ale (2009),American Double / Imperial IPA,12.0 oz,0.087,85.0,Longmont,CO
1,166,Oskar Blues Brewery,Dale's Pale Ale,American Pale Ale (APA),12.0 oz.,0.065,65.0,Longmont,CO
805,166,0,Gordon (2005),American Double / Imperial IPA,12.0 oz.,0.092,85.0,Lyons,CO
804,166,0,Ten Fidy Imperial Stout (2008),Russian Imperial Stout,12.0 oz.,0.095,98.0,Lyons,CO
803,166,0,Ten Fidy Imperial Stout (2007),Russian Imperial Stout,12.0 oz.,0.099,98.0,Lyons,CO
787,166,0,Old Chub (2008),Scottish Ale,12.0 oz.,0.08%,35.0,Lyons CO,empty
786,166,0,Old Chub (2004),Scottish Ale,12.0 oz.,0.08,35.0,Lyons,CO
785,166,0,Old Chub (2003),Scottish Ale,12.0 oz,0.08,35.0,Lyons,CO
745,166,0,Dale's Pale Ale (2008),American Pale Ale (APA),12.0 ounce,0.065,65.0,Lyons,CO
744,166,0,Dale's Pale Ale (2006),American Pale Ale (APA),12.0 oz.,0.07%,65.0,Lyons CO,empty
743,166,0,Dale's Pale Ale (2004),American Pale Ale (APA),12.0 oz,0.065,65.0,Lyons,CO
742,166,0,Dale's Pale Ale (2003),American Pale Ale (APA),12.0 oz.,0.07%,65.0,Lyons,CO
741,166,0,Dale's Pale Ale (2002),American Pale Ale (APA),12.0 oz,0.065,65.0,Lyons,CO
734,166,0,Leroy (2005),American Brown Ale,12.0 oz,0.05%,empty,Lyons,CO
733,166,0,Gordon Beer (2006),American Double / Imperial IPA,12.0 ounce,0.087,60.0,Lyons,CO
1533,389,Oskar Blues Brewery (North Carol...,G'KNIGHT,American Double / Imperial IPA,12.0 OZ.,0.09%,85.0,Brevard,NC
1532,389,Oskar Blues Brewery (North Carol...,Ten Fidy,Russian Imperial Stout,12.0 oz,0.10%,98.0,Brevard,NC
1328,389,Oskar Blues Brewery (North Carol...,Deviant Dale's IPA,American Double / Imperial IPA,16.0 oz,0.08%,85.0,Brevard,NC
1175,389,Oskar Blues Brewery (North Carol...,Old Chub,Scottish Ale,12.0 oz,0.08,35.0,Brevard,NC
1166,389,Oskar Blues Brewery (North Carol...,Dale's Pale Ale,American Pale Ale (APA),19.2 oz.,0.065,65.0,Brevard,NC
1065,389,Oskar Blues Brewery (North Carol...,Dale's Pale Ale,American Pale Ale (APA),12.0 oz.,0.065,65.0,Brevard,NC
1908,275,0,Fresh Slice White IPA,American White IPA,12.0 oz,0.06%,45.0,Middlebury,VT
1946,261,Otter Creek Brewing,Overgrown American Pale Ale,American Pale Ale (APA),12.0 oz,0.055,55.0,Waterbury,VT
1961,259,Ozark Beer Company,Ozark American Pale Ale,American Pale Ale (APA),12.0 oz.,0.04,39.0,Rogers,AR
1684,341,Palisade Brewing Company,Hula Hoppie Session IPA,American IPA,12.0 oz. Alumi-Tek,0.048,empty,Palisade,CO
927,341,Palisade Brewing Company,Dirty Hippie Dark Wheat,American Dark Wheat Ale,12.0 oz,0.053,empty,Palisade,CO
1268,441,Pateros Creek Brewing Company,Rustic Red,Irish Red Ale,16.0 ounce,0.052,23.0,Fort Collins,CO
697,441,Pateros Creek Brewing Company,Stimulator Pale Ale,American Pale Ale (APA),16.0 ounce,0.05%,48.0,Fort Collins,CO
696,441,Pateros Creek Brewing Company,Old Town Ale,Kölsch,16.0 oz.,0.045,22.0,Fort Collins,CO
695,441,Pateros Creek Brewing Company,Car 21,English Bitter,16.0 ounce,0.044,28.0,Fort Collins,CO
694,441,Pateros Creek Brewing Company,Cache La Porter,American Porter,16.0 oz.,0.05,24.0,Fort Collins,CO
1805,307,Payette Brewing Company,Rodeo Rye Pale Ale,American Pale Ale (APA),12.0 oz.,0.042,35.0,Garden City,ID
1048,307,Payette Brewing Company,Outlaw IPA,American IPA,12.0 oz,0.06%,65.0,Garden City,ID
1043,307,Payette Brewing Company,North Fork Lager,American Pale Lager,12.0 oz,0.044,empty,Garden City,ID
890,307,Payette Brewing Company,Payette Pale Ale,American Pale Ale (APA),12.0 oz.,0.048,35.0,Garden City,ID
775,307,Payette Brewing Company,Mutton Buster,American Brown Ale,12.0 oz.,0.06%,25.0,Garden City,ID
1087,468,Peace Tree Brewing Company,Side Kick Kölsch,Kölsch,12.0 ounce,0.05%,empty,Knoxville,IA
1931,0,Peak Organic Brewing Company,Fresh Cut Pilsner,American Pilsner,12.0 OZ.,0.05%,empty,Portland,ME
1930,0,Peak Organic Brewing Company,Summer Session Ale,American Pale Wheat Ale,12.0 oz.,0.05,61.0,Portland ME,empty
